post_id,channel_id,author_username,content,posted_at,board_name,channel_name
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"#### [라이브방송 안내] 
 
 ##### 금일 방송일정 안내드립니다.
 
 09:00~10:00 GMS 소개 및 2학기 평가 안내
 13:00~14:00 2학기 프로젝트와 나의 역할
 14:00~16:00 AI시대의 프로젝트 관리
 
 여러분들 SSAFY 적응 잘 하고 계신가요~? :D
 금일 오전, 오후에 방송 및 특강이 준비되어 있습니다!
 라이브방송 일정을 잘 확인하시어 아래 링크를 타고 참여해주세요 :)
 
 > 접속방법 : [에듀싸피](https://edu.ssafy.com/edu/lectureroom/curriculumn/curriculumnWeeklyList.do)",2026-01-12 00:00:00,14기 공지 전용,11. 라이브방송
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"#### [공지] SSAFY 라이브러리 시청 안내 
 
 14기 여러분!
 2학기에는 여러분의 프로젝트 진행에 따라 도움이 될만한 내용들을
 컨설턴트님들께서 생생하게 라이브로 전해주시는 ** SSAFY 라이브러리 ** 방송을 진행하게 됩니다.
 
 ##### 방송을 시청하기에 앞서 몇 가지 시청방식을 공유드립니다~
 
 라이브러리 방송은 강의장 스크린을 통해 시청하여 주시고
 실시간 소통 보다는 기억하고 싶은 내용과 질문을 메모해두었다가 **Q&A 시간에 소통**을 부탁드립니다.
 방송 시청에 필요한 학습 외 활동은 자제해주세요. 
 (라이브러리 외 특강은 실시간 소통 가능)
 
 ----------
 라이브러리 시청 시 강의장 모니터를 통해 학습하기
 실시간 소통보다는 Q&A 시간에 소통하기
 라이브러리 시청 시 학습을 위한 노트북 활용은 가능(필기, 검색 등)",2026-01-01 00:00:00,14기 공지 전용,11. 라이브방송
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"### [SSAFY 라이브러리 안내] 
 
 ##### ***잠시 후, 9시부터 [실무 투입에 가능한 인재, 그 첫 걸음은 바로 애자일! & 공통 2주차 News & 자치회 코너]가 시작됩니다.***
 
 모두 무사히 출완!(출근완료! 출석완료!) 하셨나요!
 오늘은 SSAFY라이브러리 방송이 준비되어 있습니다!
 컨설턴트님 방송과 공통 2주차 News & 자치회 코너까지 준비되어 있으니 만괂부~ 
 #### 컨설턴트님 방송 때는 방송에 집중! 해주시고 QnA시간부터 적극 소통 부탁드립니다 :)
 
 
 > 접속방법 : [에듀싸피](https://edu.ssafy.com/edu/lectureroom/curriculumn/curriculumnWeeklyList.do)",2026-01-12 00:00:00,14기 공지 전용,11. 라이브방송
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"### [오후 특강 안내] 
 ##### 잠시 후, 14시에 [AI 기술의 새 사조] 특강이 시작됩니다!
 
 점심은 맛있게 드셨나요 ? :)
 월요일 오후를 채워줄 **서울대학교 컴퓨터공학부 문병로 교수님**의 특강이 준비되어 있습니다!
 하루가 다르게 급변하는 AI시대에 내가 어떻게 발맞춰갈 수 있을지 많은 인사이트를 얻는 시간 되시길 바랍니다.
 
 그럼 모두 강의를 들으러 가볼까요~? 
 > 접속방법 : [에듀싸피](https://edu.ssafy.com/edu/lectureroom/curriculumn/curriculumnWeeklyList.do)",2026-01-02 00:00:00,14기 공지 전용,11. 라이브방송
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"#### [AI 실습특강 I] 안내 
 
 ##### 잠시후, 10시에 [AI 실습특강 I]이 시작됩니다.
 
 AI실습특강I의 마지막 날입니다~
 특강을 듣다보면 이 후딱! 지나갈 것 같은데요😆
 오늘도 끝까지 집중! 부탁드려요!
 
 > 접속방법 : [에듀싸피](https://edu.ssafy.com/edu/lectureroom/curriculumn/curriculumnWeeklyList.do)",2026-01-02 00:00:00,14기 공지 전용,11. 라이브방송
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"#### [라이브방송 안내] 
 
 ##### 금일 방송일정 안내드립니다.
 
 09:00~ 2학기 인센티브 III
 10:00~ AI 실습 특강Ⅰ
 
 공통 1주차 금요일이 되었습니다 
 오늘도 방송과 특강으로 일주일을 마무리하고 을 맞이해보아요~ 
 라이브방송 일정을 잘 확인하시어 아래 링크를 타고 참여해주세요 :)
 
 > 접속방법 : [에듀싸피](https://edu.ssafy.com/edu/lectureroom/curriculumn/curriculumnWeeklyList.do)",2026-01-01 00:00:00,14기 공지 전용,11. 라이브방송
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"##### 개발 과정에서 새로운 기능을 추가하다 보면 ERD에서 문제가 발생할 수 있는데 그럴 경우 어떻게 해결하시는 편인가요?
 
 ```
 💡이태희 컨설턴트 답변:
 
 이런 상황이 발생하기에 기획, 설계를 잘 하라고 다시 한 번 얘기드립니다. 
 
 그리고 해결 방법은 조금씩 다릅니다. 현업에서도 실제로 불가능한 일정에 수정을 해야할 경우,
 하드 코딩 등으로 반영하고, 이후에 수정하는 경우가 있습니다.
 
 물론 저희는 교육이기 때문에 꼭 개발 문서부터, ERD, 소스까지 다 바꿔야 된다고 얘기를 드리지만,
 현실적으로는 조금 다르게 조치하는 경우들이 있습니다.
 
 ```",2026-01-01 00:00:00,14기 공지 전용,11. 라이브방송
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"### 📢 **[1/8(목) SSAFY 첫 프로젝트, 성공적인 기획을 위한 실전 가이드] Q&A 오픈!**
 --- 
 
 #### 오늘의 QnA가 올라옵니다 
 
 여러분들이 **SSAFY라이브러리**방송 중 남겨주신 질문들이 취합되어 올라옵니다!
 QnA를 참고하여 프로젝트 하는데에 많은 도움이 됐으면 좋겠습니다!
 
 
 나에게 도움되거나 참고할만한 내용이 있다면 이모지를 눌러줘도 굿 
 **추가질문**이 있다면 아래 가이드를 읽고 
 
 
 님과 함께한 세션 관련 Q&A 정리해서 공유드립니다!
 각 항목에 대해 궁금한 점 있으시면, **질문에 스레드로 자유롭게 질문/댓글** 달아주세요! 🧵
 컨설턴트님이 직접 답변주실 예정입니다~ 🤓
 
 질문 작성 가이드
 1. **담당 컨설턴트님**을 꼭 태그해주세요
 예: 
 2. 단순한 정보 확인은 먼저 스스로 해결해보세요!
 - 구글 검색/ChatGPT 활용 먼저!
 - 예) OKR이 뭐예요? → 이런건 검색 3초면 나와요.
 ---",2026-01-08 00:00:00,14기 공지 전용,11. 라이브방송
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"# [라이브러리 강의 이벤트 당첨자 안내] 
 안녕하세요. SSAFY 사무국입니다. **1/8(목)공통PJT 라이브러리 강의 이벤트 당첨자 안내드립니다**
 라이브러리 강의에 적극적으로 참여해 주셔서 감사합니다 
 **적극 참여자** 
 - 서울 5반 양현서
 - 구미 1반 진윤세
 ※질문이 중복되더라도, 기프티콘은 1회만 지급되며, 기프티콘은 금요일 또는 차주 월요일에 발송됩니다. 
 앞으로도 많은 관심과 적극적인 참여 부탁드립니다. 축하드립니다",2026-01-08 00:00:00,14기 공지 전용,11. 라이브방송
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"#### [라이브방송 안내] 
 
 ##### 금일 방송일정 안내드립니다.
 
 09:00~ 2학기 인센티브 Ⅱ & SSAFY 첫 프로젝트, 성공적인 기획을 위한 실전 가이드 
 11:00~ AI 실습 특강Ⅰ
 
 목요일이 되었습니다~ 
 금일은 오전, 오후에 방송이 있으니
 라이브방송 일정을 잘 확인 후 시청해주시면 감사하겠습니다 :)
 
 > 접속방법 : [에듀싸피](https://edu.ssafy.com/edu/lectureroom/curriculumn/curriculumnWeeklyList.do)",2025-10-20 00:00:00,14기 공지 전용,11. 라이브방송
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"#### **[SSAFY 라이브러리 방송 안내]**
 
 ##### 잠시 후, **9시**에 **[2학기 인센티브I & 슬기로운 싸피생활 ver2]**가 시작됩니다.
 
 벌써 수요일 벌수데이 아침이 밝았습니다!
 오늘도 싸피생활에 필요한 알찬 방송들 준비되어 있으니 끝까지 집중 부탁드립니다! 
 
 ** 접속링크 : [에듀싸피](https://edu.ssafy.com/edu/main/index.do) **",2025-10-10 00:00:00,14기 공지 전용,11. 라이브방송
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"#### [AI 실습특강 I] 안내 
 
 ##### 잠시후, 14시에 [AI 실습특강 I]이 시작됩니다.
 모두 사전셋팅 잘 하셨을까요? :)
 곧 특강이 시작되니 모두 모여주세요~!
 
 > 접속방법 : [에듀싸피](https://edu.ssafy.com/edu/lectureroom/curriculumn/curriculumnWeeklyList.do)",2025-10-10 00:00:00,14기 공지 전용,11. 라이브방송
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"#### [라이브방송 안내] 
 
 ##### 금일 방송일정 안내드립니다.
 
 10:00~ 공통프로젝트 OT - 이유이 프로
 14:00~ AI 실습 특강Ⅰ- 강시몬 컨설턴트
 
 2학기에 오신 14기 여러분 환영합니다!
 금일 라이브방송 일정을 잘 확인 후 시청해주시면 감사하겠습니다 :)
 
 > 접속방법 : [에듀싸피](https://edu.ssafy.com/edu/lectureroom/curriculumn/curriculumnWeeklyList.do)",2025-10-01 00:00:00,14기 공지 전용,11. 라이브방송
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"안녕하세요, SSAFY 사무국 입니다.
 `11. 라이브방송` 채널은
 
 2학기 **라이브방송 및 Q&A**를 한 곳에서 효율적으로 운영·기록하기 위해 마련된 공간입니다. 
 방송 **일정과 주요 공지사항, 방송 별 Q&A**은 이 채널을 통해 공유되오니, 궁금한 점이 있으시면 해당 채널에 남겨주시기 바랍니다. 
 **방송을 통해 얻은 인사이트를 공유하는 창구**로 활용해주세요. 
 ```라이브러리 방송``` Q&A 시간에 질문하지 못한 내용은 컨설턴트님을 태깅하여 남겨주세요.",2026-01-01 00:00:00,14기 공지 전용,11. 라이브방송
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"## [오늘이 마지막] 2학기 첫번째 EVENT [ Best TeamWork ]
 
 ** 이벤트 참여방법: 본인팀의 그라운드룰 소개 & 해당 룰을 어떻게 지키고 있는지 에피소드와 팀사진을 M/M [2. 소통]채널에 공유** 
 우수팀을 선정하여 배스킨바린스 더블레귤러 아이스크림 을 선물 로 드립니다! 
 많은 참여 부탁드려요~~!!",2026-01-01 00:00:00,14기 공지 전용,2. 소통
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"# 코치세션 - 프로젝트 시작 전 꼭 챙겨야 할 서버 셋업과 CICD 셋업 
 #### 내일 프로젝트 시작 전 꼭 챙겨야 할 서버 셋업과 CICD 셋업 코치세션이 진행됩니다 
 전국의 실습코치가 다양한 팁을 전하는 **코치세션** 세 번째 시간 이 시작됩니다!
 
 이번 코치세션은 교육생 여러분들이 프로젝트 시작 전 가장 막막해하는 인프라 환경 구축에 대해 다루어보려고 합니다!
 
 단순히 배포만 하는 것이 아니라 서버의 근본적인 개념부터 시작해, 인프라 담당자라면 반드시 이해해야 할 네트워크의 전체적인 흐름 그리고 실제 서버 구축과 배포를 거쳐 Jenkins를 활용한 CI/CD 파이프라인 자동화까지 한 번에 정리해 드립니다.
 프로젝트의 첫 단추를 튼튼하게 끼울 수 있도록 실습코치의 실무 노하우를 가득 준비했으니 꼭 참여해 주세요 
 
 - 대상 : 희망하는 SSAFY **14기 전국 캠퍼스 누구든**
 - 일시 : 2026/01/22(목) 15시 00분 (약 30분 내외)
 - 진행 : 부울경 최민석 실습코치
 
 코치세션은 실습코치들이 직접 열심히 준비하고 전달해드리는 만큼 많은 참여 부탁드립니다!
 **세션 시작 10분 전, Webex 링크 공유드릴게요!**
 #### 그럼 내일 오후 3시에 보아요",2026-01-01 00:00:00,14기 공지 전용,2. 소통
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"## 잠깐만 시간 내주실 개발자분 🙋‍♂️🙋‍♀️
 
 매일 코드는 짜고 커밋은 남기지만, 정작 ""이걸 왜, 어떻게 짰는지"" 정리하는 기술 블로그나 문서는 미루고 계시지 않나요?
 우리는 개발자의 기록이 '숙제'가 아니라 '즐거운 습관'이 되기를 바라는 팀 만찐두빵입니다.
 
 📅 소요 시간: 약 15초
 🎁 추첨을 통해 3분께 빽다방 커피를 드립니다.
 
 👉 설문 참여는 여기서! 
 https://docs.google.com/forms/d/e/1FAIpQLSfk_eZXUdYCgFxvkwLdGfIjnRgv53A4mGbDY8kXmkungMtk8Q/viewform?usp=header",2026-01-01 00:00:00,14기 공지 전용,2. 소통
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"# 2학기 EVENT [ Best TeamWork ]
 
 2학기 첫번째 프로젝트! 그라운드룰도 만들면서 이번 프로젝트 잘해보리라! 많은 다짐을 하셨을텐데요!
 우리들의 약속! 그라운드룰이 어떻게 지켜지고 있는지 돌아볼 수 있는 이벤트를 준비했습니다! :D
 
 ** 진행일정: 2026년 1월 19일(월) ~ 1월 21일(수)** 
 ** 참여방법: 본인팀의 그라운드룰 소개 & 해당 룰을 어떻게 지키고 있는지 에피소드와 팀사진을 M/M [2. 소통]채널에 공유** 
 ** 선정기준: 그라운드룰의 창의성 / 그라운드룰 준수 정도 등을 고려하여 우수팀 선정**
 ** 우수팀을 선정하여 배스킨라빈스 더블레귤러 아이스크림을 선물로 드립니다! :)**
 
 어떻게 할지 고민된다면, 하기 예시와 양식을 참고해보세요",2026-01-01 00:00:00,14기 공지 전용,2. 소통
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"""옷은 산더미인데, 왜 내 몸에 맞는 건 하나도 없지??""
 -------------------------------------------------
 
 * * *
 
 안녕하세요! 😊 저희는 **SSAFY 14기 구미캠퍼스 D210팀**입니다. 혹시 온라인 쇼핑몰 모델 핏만 믿고 샀다가, 거울 속 내 모습에 실망해서 **'조용히 반품 버튼'**을 누르신 적 없으신가요? 😫
 
 우리가 쇼핑에 실패하는 이유는 안목이 부족해서가 아닙니다. 내 **정확한 골격 타입**과 **진짜 어울리는 핏**을 데이터로 확인해본 적이 없기 때문입니다!
 
 저희 팀은 **\[사진 분석으로 내 골격 타입을 진단하고, AI로 가상 피팅까지 한 번에 끝내는 서비스, BONETOBE\]**를 준비하고 있습니다. 🚀
 
 여러분의 솔직한 쇼핑 고민을 들려주세요! 어떤 점이 쇼핑을 망설이게 하는지, 가상 피팅 기능에서 무엇을 가장 기대하시는지 알려주시면 저희 서비스가 여러분의 인생 핏을 찾아드리는 든든한 가이드가 되겠습니다.
 
 * * *
 
 ⏰ **소요 시간**: 약 3-4분
 
 [🔗 **설문 링크**](https://forms.gle/BogEFSHFWUJ2i7waA)
 ===================================================
 
 🎁 **설문 참여 혜택** 정성껏 답변해 주신 분들 중 추첨을 통해 선물을 드립니다! ☕ **기프티콘 (총 6명)**
 
 여러분의 소중한 응답이 **'나에게 딱 맞는 옷을 찾는 가장 쉬운 방법'**을 만듭니다. 잠시만 시간을 내어 도와주시면 정말 감사하겠습니다! 🙇‍♂️🙇‍♀️",2026-01-01 00:00:00,14기 공지 전용,2. 소통
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"## 🌏 전 세계 마트가 우리 집 앞 편의점처럼 쉬워진다면? (선물 증정🎁)
 
 안녕하세요! 대전 207팀입니다. 저희는 **언어 장벽 없이 전 세계 식품 정보를 1초 만에 보여주는 서비스**를 만들고 있습니다.
 
 ✨ 이런 분들을 찾습니다! 
 ✅ 해외여행 가서 그림만 보고 과자 샀다가 실패한 적 있다. 
 ✅ 한국 거주 외국인 친구에게 음식 추천해 줄 때마다 설명하기 힘들었다. 
 ✅ 그냥 바코드 스캔 한 번으로 다 해결됐으면 좋겠다.
 
 국경 없는 맛있는 생활을 위해, 여러분의 평소 스타일을 알려주세요! (여러분의 3분이 글로벌 서비스의 초석이 됩니다 🚀🥹)
 
 ⏱️ 설문 소요시간: 3분 내외
 ☕️ 선물: 메가커피 10잔! (추첨 증정)
 ## [📝 설문 참여하기](https://docs.google.com/forms/d/e/1FAIpQLSfV0YR34is6O3G8L50aHRAtYIxyK5jpYLg43LLb_S7OMyII6g/viewform?usp=dialog)",2026-01-01 00:00:00,14기 공지 전용,2. 소통
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"코치세션 - 원만한 협업을 위한 Git Flow 알아보기 
 ===============================================================
 
 금일 진행된 코치세션 [자료링크](https://edu.ssafy.com/edu/board/free/detail.do?searchBrdItmCdVal=2&brdItmSeq=113656&regUserId=&searchOpenYn=&searchMyItm=&eduGradCd=&searchWord=&_csrf=59a22bd9-4018-49a8-8cbd-e61eb9f0c2e4&pageIndex=1)입니다. 
 자료의 모든 내용은 정답이 아니니, 프로젝트 팀 성격에 맞게 잘 활용하면 좋을 것 같습니다!
 
 슬슬 기획이 구체화되고 설계하거나 개발하시는 분들이 있을텐데, 
 시작하기전에 참고하여 우리 팀만의 Git Branch 전략을 만들어서 잘 활용하시길 바랍니다!
 충돌이 생긴다면 의도된 충돌만 생기길 기원하며 다들 후회없이 프로젝트 열심히 하시길 바랍니다 
 
 ### [다운로드 링크](https://edu.ssafy.com/edu/board/free/detail.do?searchBrdItmCdVal=2&brdItmSeq=113656&regUserId=&searchOpenYn=&searchMyItm=&eduGradCd=&searchWord=&_csrf=59a22bd9-4018-49a8-8cbd-e61eb9f0c2e4&pageIndex=1)",2026-01-01 00:00:00,14기 공지 전용,2. 소통
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"안녕하세요! 멀티캠퍼스 10층/20층 점심 메뉴를 바로 확인할 수 있는 크롬 확장프로그램을 만들었습니다.
 
 ✅ 멀티캠퍼스 10층 / 20층 점심 메뉴 빠르게 확인 ✅ 필요한 순간에 바로 꺼내보기 쉬운 형태로 구성
 
 써보시고 불편한 점 있으면 편하게 피드백 주세요!
 
 설치 링크:
 
 [https://chromewebstore.google.com/detail/bap-time-with-ssafy/beminaoknafglpdlnjlconallpkhfgdm](https://chromewebstore.google.com/detail/bap-time-with-ssafy/beminaoknafglpdlnjlconallpkhfgdm)",2026-01-01 00:00:00,14기 공지 전용,2. 소통
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"**📢 [E207팀] 설문조사 목표 달성 및 마감 안내
 
 안녕하세요, 14기 학우 여러분. E207팀입니다. 여러분의 적극적인 참여 덕분에 목표했던 150명의 응답이 모두 채워졌습니다! 👏👏
 
 준비한 예산과 리워드 확률 유지를 위해 설문 폼은 지금 시간부로 마감합니다.
 
 참여해 주신 모든 분께 깊이 감사드립니다.
 
 커피 50잔의 주인공들에게는 곧 기쁜 소식을 전해드리겠습니다! 🎁
 
 앞으로 나올 저희 프로젝트에도 많은 기대 부탁드립니다. 남은 오후도 화이팅하세요! 💪",2026-01-01 00:00:00,14기 공지 전용,2. 소통
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"## 기프티콘 관리 서비스 ""코니""를 위한 사용자 설문 
 
 안녕하세요! 여러분의 소중한 마음이 담긴 선물이, 유효기간 만료로 사라지지 않도록 꼼꼼하게 챙겨주는 **기프티콘 관리 요정, Team 코니(Coni)**입니다. 🧚
 
 저희는 여러분의 기프티콘이 잊혀져서 '0원'이 되지 않도록, 가장 귀엽고 똑똑한 '모바일 쿠폰 관리 비서'를 만들고 있습니다.
 
 코니가 더 똑똑해질 수 있도록, 여러분의 평소 습관을 2분만 들려주세요!
 
 ---
 
 🕒 소요 시간: 2분 (매우 짧음!)
 
 📅 설문 기간: 01.14 ~ 01.18
 
 🔒 데이터 활용: 응답 내용은 서비스 기능 검증에만 활용되며, 소중히 다루겠습니다.
 
 ### [설문 링크](https://forms.gle/L4ZqwXeMF73X1KqR7)
 
 ---
 
 🎁 ** \[얼리버드 이벤트\] 당첨 확인 ** 은 앱에서!
 
 설문에 남겨주신 이메일로 추후 앱에 가입하시면, 추첨을 통해 회원님의 \[코니 쿠폰함\]에 커피 기프티콘을 몰래 넣어드립니다! ☕
 
 가입하자마자 내 보관함에 쏙 들어와 있는 선물, '코니(Coni)'가 제공하는 기분 좋은 관리 경험을 가장 먼저 느껴보세요.
 
 ---",2026-01-01 00:00:00,14기 공지 전용,2. 소통
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"# 메가커피 기프티콘 개 !드려요
 
 #### *지나가다가 맡은 향수 냄새,좋았는데…* 물어보지 못했던 적 있나요?
 
 ##### 그 순간의 **향을 이미지와 분위기로 이해**할 수 있게
 새로운 서비스를 기획 중입니다.
 
 - 3분 설문 참여하고
 - 메가 기프티콘 받아가세요!
 
 ## [설문 링크](https://forms.gle/4gFp7Ckz5A6GWgw8A)",2026-01-01 00:00:00,14기 공지 전용,2. 소통
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"## [종료] 블라인드 소개팅 앱 기획 수요조사 (🎁배민 2만원) 
 
 #### 2030 타겟의 '대화형 블라인드 소개팅(Unblur)' 기획을 위한 설문입니다. 
 #### 여러분의 솔직한 의견이 프로젝트의 방향성을 잡는 데 큰 도움이 됩니다!
 
 ⏳ 시간: 2~3분 내외
 
 🎁 리워드: 배달의민족 2만원권 (1명 추첨)
 
 🛡️ 보안: 연락처는 경품 발송 후 즉시 파기
 
 발송 완료하여 연락처는 모두 즉시 파기했습니다. 참여해주신 모든 분들 감사합니다:)",2026-01-01 00:00:00,14기 공지 전용,2. 소통
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"# 코치세션 - 원만한 협업을 위한 Git Flow 알아보기 
 #### 내일 원만한 협업을 위한 Git Flow 알아보기 코치세션이 진행됩니다 
 전국의 실습코치가 다양한 팁을 전하는 **코치세션** 두 번째 시간이 시작됩니다!
 
 이번 코치세션은 교육생 여러분들이 **Git**을 활용하여 **협업을 할 때** 형상 관리나 동시에 개발하는 경우에 있어
 문제 없이 진행할 수 있도록 많은 기업에서 활용하고 있는 **Git Flow 전략**에 대해서 소개해드리려고 합니다! 
 정석 방법 뿐만 아니라 다양한 방법에 대해서 소개해드릴 예정이니 꼭 들어주세요 
 
 - 대상 : 희망하는 SSAFY **14기 전국 캠퍼스 누구든**
 - 일시 : 2026/01/15(목) 14시 00분 (약 30분 내외)
 - 진행 : 서울 김권수 실습코치
 
 코치세션은 실습코치들이 직접 열심히 준비하고 전달해드리는 만큼 많은 참여 부탁드립니다!
 **세션 시작 10분 전, Webex 링크 공유드릴게요!**
 #### 그럼 내일 오후 2시에 보아요",2026-01-01 00:00:00,14기 공지 전용,2. 소통
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"# 코치세션 - 프로젝트?! 기획부터 시작이다! 
 금일 진행된 코치세션 [자료링크](https://edu.ssafy.com/edu/board/free/detail.do?searchBrdItmCdVal=&brdItmSeq=113485&regUserId=&searchOpenYn=&searchMyItm=&eduGradCd=&searchWord=%EC%BD%94%EC%B9%98%EC%84%B8%EC%85%98&_csrf=dfcd89c6-a510-4a24-943e-eeb9de17ba70&pageIndex=1)입니다.
 자료의 모든 내용은 정답이 아니니, 개인에 맞게 잘 소화하셔서 사용해주시면 됩니다.
 모든 팀들이 기획이 진행되고 있을텐데, 기획이 막막했던 팀들에게 도움이 되었으면 좋겠습니다. 
 코치세션에 들어와주신 모든 분들 정말 감사합니다.
 그럼 앞으로 있을 모든 프로젝트를 성공적으로 마치시길 바라며 화이팅입니다!!",2026-01-01 00:00:00,14기 공지 전용,2. 소통
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"# [코치세션 - 프로젝트?! 기획부터 시작이다!](https://ssafyclass.webex.com/meet/coach01) 
 #### 기획...? 그게 뭔데
 전국의 실습코치가 다양한 팁을 전하는 **코치세션** 첫 번째 시간이 곧 시작됩니다!
 
 이번 코치세션은 교육생 여러분들이 처음으로 프로젝트를 시작하시는 만큼 성공적인 프로젝트가 될 수 있도록
 프로젝트 기획이 왜 필요한가? 기획에는 어떤 내용이 들어가야 하는지에 대해 경험을 바탕으로 내용을 구성하였습니다 :)
 
 시작이 반이라는 말이 있는 만큼, 앞으로의 프로젝트에서도 도움이 될 기획에 대해서 알아가세요!
 
 - 대상 : 희망하는 SSAFY **14기 전국 캠퍼스 누구든**
 - 일시 : 2026/01/13(화) 15시 00분 (약 30분 내외)
 - 진행 : 서울 오병국 실습코치
 
 
 ## [ 지금 바로 코치세션 참여하기 ](https://ssafyclass.webex.com/meet/coach01)",2026-01-01 00:00:00,14기 공지 전용,2. 소통
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"안녕하세요! SSAFY 안상원프로 입니다.
 
 B형 대비 문제 담겨있는 2026 [SWEA Solving Club](https://swexpertacademy.com/main/talk/solvingClub/clubView.do?solveclubId=AZt8IiBqxEDHBIN6) 개설했습니다!
 가입 승인 후 이용가능합니다.
 (25년 B형 Code Battle은 종료되었습니다.)
 
 다른 사람이 제출한 코드 보기 가능합니다.
 Q&A, Free 게시판에서 자유롭게 질문과 소통해주세요!
 
 감사합니다.",2026-01-01 00:00:00,14기 공지 전용,2. 소통
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,https://www.youtube.com/watch?v=6JDtu--ONBA 발표영상입니다. 생생한 현장을 확인해보세요 !,2026-01-01 00:00:00,14기 공지 전용,2. 소통
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"2시 라이브 기다리시는 동안 저희 최종관통 프로젝트 구경오세요 모바일반 입니다
 [https://www.youtube.com/watch?v=RfEF2K5vius](https://www.youtube.com/watch?v=RfEF2K5vius)",2026-01-01 00:00:00,14기 공지 전용,2. 소통
,e607a2ed6f30f99ed6fecd680c758691,wodus7792,"안녕하세요! Gaji 팀의 서울 17반 민영재입니다! 진행 중에 관통 프로젝트 용으로만 끝내기 아쉬워서 데모버전이지만 배포까지 진행해봤습니다!
 
 https://gaji.me
 
 
 아마 길면 주말까지, 짧으면 오늘까지 운영할 것 같습니다. 
 
 궁금한 거 있으시거나 개선사항이 보인다면 저 혹은 에게 개인 DM으로 연락주시면 감사하겠습니다!
 
 
 ```
 안녕하십니까,
 
 새로운 AI 기반 스토리 플랫폼 Gaji(가지) 🌿를 소개드립니다.
 
 Gaji는 Git의 브랜칭 개념을 AI 스토리텔링에 접목한 혁신적인 서비스로, ""Branch all of story"" 🌳라는 비전 아래 사용자들이 직접 대안적 스토리 세계를 창조하고 탐험할 수 있는 플랫폼입니다.
 
 핵심 특징:
 
 ✨ What If 시나리오 생성: ""만약 엘리자베스 베넷이 2024년 서울에 살았다면?"", ""만약 개츠비가 데이지를 만나지 않았다면?""과 같은 대안적 설정을 자유롭게 창작
 
 🔀 무한 브랜칭 시스템: 각 스토리를 Git처럼 분기하여 무한한 평행 우주 생성 가능
 
 👥 커뮤니티 협업: 다른 사용자들이 만든 시나리오를 기반으로 새로운 가지를 뻗어나가며 집단 창작
 
 차별화된 포지셔닝: 🎯
 
 Character.AI의 캐릭터 대화, ChatGPT의 브랜칭 기능, AO3의 팬픽 커뮤니티를 하나로 통합한 완전히 새로운 영역을 개척하고 있습니다. Marvel의 What If 시리즈가 첫 주 880만 뷰를 기록하고 📊, AO3에 800만 개 이상의 대안 우주 팬픽이 존재하는 것은 이러한 콘텐츠에 대한 폭발적 수요를 증명합니다.
 
 이름의 의미: 🇰🇷🌍
 
 '가지'는 한국어로 '나뭇가지'와 '갈라지다'를 의미하며, 영어권에서도 'GA-jee'로 쉽게 발음되어 글로벌 확장성을 갖추고 있습니다.
 
 관심 있으신 분들의 많은 참여 부탁드립니다. 🙏
 ```",2026-01-01 00:00:00,14기 공지 전용,2. 소통
